id,album,release_date,n_tracks_original,id_track,track,lyrics,n_tracks,notes
6,Voulez-Vous by ABBA,1979-04-23,18,11,Summer Night City [Single Version],"Summer night city
Summer night city
Waiting for the sunrise, soul dancing in the dark
Summer night city
Walking in the moonlight, love-making in a park
Summer night city

In the sun I feel like sleeping
I can't take it for too long
My impatience slowly creeping
Up my spine and growing strong

I know what's waiting there for me
Tonight I'm loose and fancy-free

When the night comes with the action
I just know it's time to go
Can't resist the strange attraction
From that giant dynamo
Lots to take and lots to give
Time to breathe and time to live
Waiting for the sunrise, soul dancing in the dark
Summer night city
Walking in the moonlight, love-making in a park
Summer night city

It's elusive, call it glitter
Somehow something turns me on
Some folks only see the litter
We don't miss them when they're gone

I love the feeling in the air
My kind of people everywhere

When the night comes with the action
I just know it's time to go
Can't resist the strange attraction
From that giant dynamo
And tomorrow, when it's dawning
And the first birds start to sing
In the pale light of the morning
Nothing's worth remembering
It's a dream, it's out of reach
Scattered driftwood on the beach
Waiting for the sunrise, soul dancing in the dark
Summer night city
Walking in the moonlight, love-making in a park
Summer night city
Waiting for the sunrise, soul dancing in the dark
Summer night city
Walking in the moonlight, love-making in a park
Summer night city
Waiting for the sunrise, soul dancing in the dark
Summer night city
Walking in the moonlight, love-making in a park
Summer night city
Waiting for the sunrise, soul dancing in the...4EmbedShare URLCopyEmbedCopy",14,1997 CD edition bonus tracks
6,Voulez-Vous by ABBA,1979-04-23,18,12,Lovelight,"I've always hated my room, it's so gloomy and dreary
Always the dark, for the windows just face the back yard
So I can't understand how it's happened, how everything's changing
This old dirty ceiling seems a little whiter
When you walked into the room it all got so much brighter

You must have a lovelight
Everything around you is lovelight
And I can feel your love anywhere
Maybe even when you're not there
The lovelight
Everything around you is lovelight
You're shining like a star in the night
I won't let you out of my sight
I don't want to lose you, I don't want to lose your lovelight

How I remember the first time we went to the movies
We had decided to meet on the corner downtown
And I waited there when you came up from behind and you kissed me
And the traffic seemed to get a little lighter
When you came into my life it all got so much brighter

You must have a lovelight
Everything around you is lovelight
And I can feel your love anywhere
Maybe even when you're not there
The lovelight
Everything around you is lovelight
You're shining like a star in the night
I won't let you out of my sight
I don't want to lose you, I don't want to lose your lovelight

And I feel so good, and I feel so right
And I know that you must have a lovelight

You've got lovelight
And I can feel your love anywhere
Maybe even when you're not there
You've got lovelight
Everything around you is lovelight
You're shining like a star in the night
I won't let you out of my sight
I don't want to lose you, I don't want to lose your lovelight

Everything about you is right
Let it glow and let it be bright
I don't want to lose your lovelight
Shining like a star in the nightEmbedShare URLCopyEmbedCopy",14,The Definitive Collection 2001 CD edition bonus tracks
6,Voulez-Vous by ABBA,1979-04-23,18,13,Gimme! Gimme! Gimme! (A Man After Midnight),"Half-past twelve
And I'm watching the late show in my flat, all alone
How I hate to spend the evening on my own
Autumn winds
Blowing outside the window as I look around the room
And it makes me so depressed to see the gloom

There's not a soul out there
No one to hear my prayer

Gimme, gimme, gimme a man after midnight
Won't somebody help me chase the shadows away?
Gimme, gimme, gimme a man after midnight
Take me through the darkness to the break of the day

Movie stars
Find the end of the rainbow with a fortune to win
It's so different from the world I'm living in
Tired of TV
I open the window and I gaze into the night
But there's nothing there to see, no one in sight
There's not a soul out there
No one to hear my prayer

Gimme, gimme, gimme a man after midnight
Won't somebody help me chase the shadows away?
Gimme, gimme, gimme a man after midnight
Take me through the darkness to the break of the day

Gimme, gimme, gimme a man after midnight
Gimme, gimme, gimme a man after midnight


There's not a soul out there
No one to hear my prayer

Gimme, gimme, gimme a man after midnight
Won't somebody help me chase the shadows away?
Gimme, gimme, gimme a man after midnight
Take me through the darkness to the break of the day
Gimme, gimme, gimme a man after midnight
Won't somebody help me chase the shadows away?
Gimme, gimme, gimme a man after midnight
Take me through the darkness to the break of the day21EmbedShare URLCopyEmbedCopy",14,The Definitive Collection 2001 CD edition bonus tracks
6,Voulez-Vous by ABBA,1979-04-23,18,14,Dream World,"We're not the stars of a hollywood movie
So what's the use to pretend?
I'm not so charming and you're not so groovy
You've gotta face it, my friend

Dream world, you've been living in a dream world
Trust me, you just can't escape from reality
Boy meets girl, doesn't mean they're in a dream world
Here I am, there you are, we've gotta make it together
And we've made it so far, so it can only get better

When you reach out
And you say to me, ""How I love you, girl""
When I hold you
Baby can't you see? It's a real dream world

You had your hopes and your high expectations
Somehow it doesn't seem right
I'm getting fed up with your accusations
I'm not your angel in white

Dream world, you've been living in a dream world
Trust me, you just can't escape from reality
Boy meets girl, doesn't mean they're in a dream world
Here I am, there you are, we gotta make it together
And we've made it so far, so it can only get better
When you reach out
And you say to me, ""How I love you, girl""
When I hold you
Baby can't you see? It's a real dream world

Dream world, you've been living in a dream world
Trust me, you just can't escape from reality
Boy meets girl, doesn't mean they're in a dream world
Here I am, there you are, we gotta make it together
And we've made it so far, so it can only get better1EmbedShare URLCopyEmbedCopy",14,2010 deluxe edition (The Dynamic Album) bonus tracks
7,Super Trouper by ABBA,1980-11-03,14,1,Super Trouper,"Super Trouper beams are gonna blind me
But I won't feel blue
Like I always do
'Cause somewhere in the crowd, there's you

I was sick and tired of everything
When I called you last night from Glasgow
All I do is eat and sleep and sing
Wishing every show was the last show
(Wishing every show was the last show)

So imagine I was glad to hear you're coming
(Glad to hear you're coming)
Suddenly I feel all right
(And suddenly it's gonna be)
And it's gonna be so different
When I'm on the stage tonight

Tonight, the Super Trouper lights are gonna find me
Shining like the sun (Sup-p-per Troup-p-per)
Smiling, having fun (Sup-p-per Troup-p-per)
Feeling like a number one
Tonight, the Super Trouper beams are gonna blind me
But I won't feel blue (Sup-p-per Troup-p-per)
Like I always do (Sup-p-per Troup-p-per)
'Cause somewhere in the crowd there's you
Facing twenty thousand of your friends
How can anyone be so lonely?
Part of a success that never ends
Still, I'm thinking about you only
(Still, I'm thinking about you only)

There are moments when I think I'm going crazy
(Think I'm going crazy)
But it's gonna be all right
(You'll soon be changing everything)
Everything will be so different
When I'm on the stage tonight

Tonight, the Super Trouper lights are gonna find me
Shining like the sun (Sup-p-per Troup-p-per)
Smiling, having fun (Sup-p-per Troup-p-per)
Feeling like a number one
Tonight, the Super Trouper beams are gonna blind me
But I won't feel blue (Sup-p-per Troup-p-per)
Like I always do (Sup-p-per Troup-p-per)
'Cause somewhere in the crowd there's you

So I'll be there when you arrive
The sight of you will prove to me I'm still alive
And when you take me in your arms and hold me tight
I know it's gonna mean so much tonight
Tonight, the Super Trouper lights are gonna find me
Shining like the sun (Sup-p-per Troup-p-per)
Smiling, having fun (Sup-p-per Troup-p-per)
Feeling like a number one
Tonight, the Super Trouper beams are gonna blind me
But I won't feel blue (Sup-p-per Troup-p-per)
Like I always do (Sup-p-per Troup-p-per)
'Cause somewhere in the crowd there's you

(Sup-p-per Troup-p-per) Lights are gonna find me
Shining like the sun (Sup-p-per Troup-p-per)
Smiling, having fun (Sup-p-per Troup-p-per)
Feeling like a number one
Tonight, the Super Trouper beams are gonna blind me
But I won't feel blue
But I won't feel blue (Sup-p-per Troup-p-per)
Like I always do… (Sup-p-per Troup-p-per)17EmbedShare URLCopyEmbedCopy",12,
7,Super Trouper by ABBA,1980-11-03,14,2,The Winner Takes It All,"I don't wanna talk
About things we've gone through
Though it's hurting me, now it's history
I've played all my cards
And that's what you've done, too
Nothing more to say, no more ace to play

The winner takes it all
The loser's standing small
Beside the victory
That's her destiny

I was in your arms
Thinking I belonged there
I figured it made sense, building me a fence
Building me a home
Thinking I'd be strong there
But I was a fool playing by the rules

The gods may throw a dice
Their minds as cold as ice
And someone way down here
Loses someone dear
The winner takes it all (Takes it all)
The loser has to fall (Has to fall)
It's simple and it's plain (It seems plain)
Why should I complain? (Why complain)
But tell me, does she kiss
Like I used to kiss you?
Does it feel the same when she calls your name?
Somewhere deep inside
You must know I miss you
But what can I say? Rules must be obeyed

The judges will decide (They decide)
The likes of me abide (We abide)
Spectators of the show (Of the show)
Always staying low (Staying low)
The game is on again (On again)
A lover or a friend (Or a friend)
A big thing or a small (Big or small)
The winner takes it all (Takes it all)

I don't wanna talk
If it makes you feel sad
And I understand, you've come to shake my hand
I apologise
If it makes you feel bad
Seeing me so tense, no self-confidence
But you see, the winner takes it all
The winner takes it all

(So the winner)
(Takes it all)
(And the loser)
(Has to fall)
(Throw a dice)
(Cold as ice)
(Way down here)
(Someone dear)
(Takes it all)
(Has to fall)
(It seems plain)
(Why complain)14EmbedShare URLCopyEmbedCopy",12,
7,Super Trouper by ABBA,1980-11-03,14,3,On and On and On,"I was at a party and this fella said to me
""Something bad is happening, I'm sure you do agree
People care for nothing, no respect for human rights
Evil times are coming, we are in for darker nights""

I said, ""Who are you to talk about impending doom?""
He got kinda wary as he looked around the room
He said, ""I'm a minister, a big shot in the state""
I said, ""I just can't believe it, boy I think it's great
Brother can you tell me what is right and what is wrong?""
He said, ""Keep on rocking baby, till the night is gone""

On and on and on
Keep on rocking baby, till the night is gone
On and on and on
Till the night is gone
On and on and on
Keep on rocking baby, till the night is gone
On and on and on
Till the night is gone

Over in the corner, I could see this other guy
He was kinda flirty, he was giving me the eye
So I took advantage of the fact that I'm a star
Shook my hair and took a casual stroll up to the bar
And as sure as hell this guy was coming up to me
He said, ""Who am I and who are you and who are we?
What's our situation, do we have some time for us?""
I said I was not exactly waiting for the bus
He said, ""If you're going somewhere can I come along?""
I said, ""Keep on rocking baby, till the night is gone""

On and on and on
Keep on rocking baby, till the night is gone
On and on and on
Till the night is gone
On and on and on
Keep on rocking baby, till the night is gone
On and on and on
Till the night is gone


On and on and on
Keep on rocking baby, till the night is gone
On and on and on
Till the night is gone
On and on and on
Keep on rocking baby, till the night is gone
On and on and on
Till the night is goneEmbedShare URLCopyEmbedCopy",12,
7,Super Trouper by ABBA,1980-11-03,14,4,"Andante, Andante","Take it easy with me, please
Touch me gently like a summer evening breeze
Take your time, make it slow
Andante, andante, just let the feeling grow

Make your fingers soft and light
Let your body be the velvet of the night
Touch my soul, you know how
Andante, andante, go slowly with me now

I'm your music (I am your music and I am your song)
I'm your song (I am your music and I am your song)
Play me time and time again and make me strong
(Play me again 'cause you're making me strong)
Make me sing, make me sound
(You make me sing and you make me)
Andante, andante, tread lightly on my ground
Andante, andante, oh, please don't let me down

There's a shimmer in your eyes
Like the feeling of a thousand butterflies
Please don't talk, go on, play
Andante, andante, and let me float away
I'm your music (I am your music and I am your song)
I'm your song (I am your music and I am your song)
Play me time and time again and make me strong
(Play me again 'cause you're making me strong)
Make me sing, make me sound
(You make me sing and you make me)
Andante, andante, tread lightly on my ground
Andante, andante, oh, please don't let me down


Make me sing, make me sound
(You make me sing and you make me)
Andante, andante, tread lightly on my ground
Andante, andante, oh, please don't let me down
Andante, andante, oh, please don't let me down2EmbedShare URLCopyEmbedCopy",12,
7,Super Trouper by ABBA,1980-11-03,14,5,Me and I,"Sometimes when I'm mad
There's a part of me that seems to be a little sad
Sometimes when I scream
There's a voice in me that says, ""You shouldn't be so mean""
Oh no, oh no
Part of me is acting while the other stands beside
Yes, I am to myself what Jekyll must have been to Hyde

We're like sun and rainy weather
Sometimes we're a hit together
Me and I
Gloomy moods and inspiration
We're a funny combination
Me and I

I don't think I'm different or in any way unique
Think about yourself for a minute
And you'll find the answer in it
Everyone's a freak

Sometimes I have toyed
With ideas that I got from good old Dr. Freud
Nothing new of course
It may seem to you I try to break through open doors
Oh no, oh no
I just wanna say a lot of that applies to me
'Cause it's an explanation to my split identity
We're like sun and rainy weather
Sometimes we're a hit together
Me and I
Gloomy moods and inspiration
We're a funny combination
Me and I

I don't think I'm different or in any way unique
Think about yourself for a minute
And you'll find the answer in it
Everyone's a freak

Me and I

We're like sun and rainy weather
Sometimes we're a hit together
Me and I
Gloomy moods and inspiration
We're a funny combination
Me and I

I don't think I'm different or in any way unique
Think about yourself for a minute
And you'll find the answer in it
Everyone's a freak
We're like sun and rainy weather
Sometimes we're a hit together
Me and I
Gloomy moods and inspiration
We're a funny combination
Me and IEmbedShare URLCopyEmbedCopy",12,
7,Super Trouper by ABBA,1980-11-03,14,6,Happy New Year,"No more champagne
And the fireworks are through
Here we are, me and you
Feeling lost and feeling blue
It's the end of the party
And the morning seems so grey
So unlike yesterday
Now's the time for us to say

Happy new year, happy new year
May we all have a vision now and then
Of a world where every neighbour is a friend
Happy new year, happy new year
May we all have our hopes, our will to try
If we don't we might as well lay down and die
You and I

Sometimes I see
How the brave new world arrives
And I see how it thrives
In the ashes of our lives
Oh yes, man is a fool
And he thinks he'll be okay
Dragging on, feet of clay
Never knowing he's astray
Keeps on going anyway
Happy new year, happy new year
May we all have a vision now and then
Of a world where every neighbour is a friend
Happy new year, happy new year
May we all have our hopes, our will to try
If we don't we might as well lay down and die
You and I

Seems to me now
That the dreams we had before
Are all dead, nothing more
Than confetti on the floor
It's the end of a decade
In another ten years time
Who can say what we'll find
What lies waiting down the line
In the end of eighty-nine

Happy new year, happy new year
May we all have a vision now and then
Of a world where every neighbour is a friend
Happy new year, happy new year
May we all have our hopes, our will to try
If we don't we might as well lay down and die
You and I3EmbedShare URLCopyEmbedCopy",12,
7,Super Trouper by ABBA,1980-11-03,14,7,Our Last Summer,"The summer air was soft and warm
The feeling right, the Paris night
Did its best to please us
And strolling down the Élysées
We had a drink in each café
And you
You talked of politics, philosophy
And I smiled like Mona Lisa

We had our chance
It was a fine and true romance

I can still recall our last summer
I still see it all
Walks along the Seine
Laughing in the rain
Our last summer
Memories that remain

We made our way along the river
And we sat down in the grass
By the Eiffel tower
I was so happy we had met
It was the age of no regret
Oh, yes
Those crazy years, that was the time
Of the flower-power
But underneath we had a fear of flying
Of getting old, a fear of slowly dying
We took the chance
Like we were dancing our last dance

I can still recall our last summer
I still see it all
In the tourist jam
Round the Notre Dame
Our last summer
Walking hand in hand
Paris restaurants
Our last summer
Morning croissants
Living for the day
Worries far away
Our last summer
We could laugh and play


And now you're working in a bank
The family man, a football fan
And your name is Harry
How dull it seems
Yet you're the hero of my dreams

I can still recall our last summer
I still see it all
Walks along the Seine
Laughing in the rain
Our last summer
Memories that remain
I can still recall our last summer
I still see it all
In the tourist jam
Round the Notre Dame
Our last summer
Walking hand in hand
Paris restaurants
Our last summer
Morning croissants
We were living for the day
Worries far away
Our last summer...2EmbedShare URLCopyEmbedCopy",12,
7,Super Trouper by ABBA,1980-11-03,14,8,The Piper,"They came from the hills
And they came from the valleys and the plains
They struggled in the cold
In the heat and the snow and in the rain

Came to hear him play
Play their minds away

We're all following a strange melody
We're all summoned by a tune
We're following the piper
And we dance beneath the moon
We're following the piper
And we dance beneath the moon for him
And we dance beneath the moon

Sub luna saltamus

They came from the south
From the west and the north and from the east
They waited for the man
Like a parish is waiting for the priest
Longed to hear him play
Play their minds away

We're all following a strange melody
We're all summoned by a tune
We're following the piper
And we dance beneath the moon
We're following the piper
And we dance beneath the moon for him
And we dance beneath the moon

Sub luna saltamus

He gave them a dream
He seduced everybody in the land
The fire in his eyes
And the fear was a weapon in his hand

So they let him play
Play their minds away
We're all following a strange melody
We're all summoned by a tune
We're following the piper
And we dance beneath the moon
We're following the piper
And we dance beneath the moon for him
And we dance beneath the moon
And we dance beneath the moonEmbedShare URLCopyEmbedCopy",12,
7,Super Trouper by ABBA,1980-11-03,14,9,Lay All Your Love on Me,"I wasn't jealous before we met
Now every woman I see is a potential threat
And I'm possessive, it isn't nice
You've heard me saying that smoking was my only vice

But now it isn't true
Now everything is new
And all I've learned has overturned
I beg of you

Don't go wasting your emotion
Lay all your love on me

It was like shooting a sitting duck
A little small talk, a smile, and baby, I was stuck
I still don't know what you've done with me
A grown-up woman should never fall so easily

I feel a kind of fear
When I don't have you near
Unsatisfied, I skip my pride
I beg you, dear
Don't go wasting your emotion
Lay all your love on me
Don't go sharing your devotion
Lay all your love on me

I've had a few little love affairs
They didn't last very long and they've been pretty scarce
I used to think that was sensible
It makes the truth even more incomprehensible

'Cause everything is new
And everything is you
And all I've learned has overturned
What can I do?

Don't go wasting your emotion
Lay all your love on me
Don't go sharing your devotion
Lay all your love on me
Don't go wasting your emotion
Lay all your love on me
Don't go sharing your devotion
Lay all your love on me
Don't go wasting your emotion
Lay all your love on me9EmbedShare URLCopyEmbedCopy",12,
7,Super Trouper by ABBA,1980-11-03,14,10,The Way Old Friends Do (Live),"You and I can share the silence
Finding comfort together
The way old friends do
And after fights and words of violence
We make up with each other
The way old friends do

Times of joy and times of sorrow
We will always see it through
Oh, I don't care what comes tomorrow
We can face it together
The way old friends do

You and I can share the silence
Finding comfort together
The way old friends do
And after fights and words of violence
We make up with each other
The way old friends do

Times of joy and times of sorrow
We will always see it through
Oh, I don't care what comes tomorrow
We can face it together
The way old friends do
We can face it together
The way old friends doEmbedShare URLCopyEmbedCopy",12,
7,Super Trouper by ABBA,1980-11-03,14,11,Elaine,"You hate, you scream, you swear
And still you never reach him
You curse, you try to scare
But you can never teach him

It's a dead end street
They tie your hands and tie your feet
And the street is narrow
A nowhere lane, a nowhere train for
Elaine, Elaine, Elaine
Elaine, Elaine, Elaine

You know they're going to get you
You try to break away
But they will never let you

It's a dead-end street
They tie your hands and tie your feet
And the street is narrow
A nowhere lane, a nowhere train for
Elaine, Elaine, Elaine (You're like a goldfish in a bowl)
Elaine, Elaine, Elaine (They have your mind, they'll take your soul)
You come, you stay, you go
It really doesn't matter
You've done it all before
By now they'll know the pattern

It's a dead-end street
They tie your hands and tie your feet
And the street is narrow
A nowhere lane, a nowhere train for
Elaine, Elaine, Elaine (You're like a goldfish in a bowl)
Elaine, Elaine, Elaine (They have your mind, they'll take your soul)

Now that you're gone
You know they're going to get you
Now that you're gone
You know they'll never let you go


It's a dead-end street
They tie your hands and tie your feet
And the street is narrow
A nowhere lane, a nowhere train for
Elaine, Elaine, Elaine (You're like a goldfish in a bowl)
Elaine, Elaine, Elaine (They have your mind, they'll take your soul)
Now that you're gone
You know they're going to get you
Now that you're gone
You know they'll never let you
Now that you're gone
You know they're going to get you
Now that you're gone...1EmbedShare URLCopyEmbedCopy",12,1997 CD edition bonus tracks
7,Super Trouper by ABBA,1980-11-03,14,12,Put on Your White Sombrero,"Put on your white sombrero
Saddle your horse my dear
And ride off into the sunset
You'd better go for there is no
Place for you here

Like an old fashioned hero
You stand before me
Oh, you think our life is a movie
My world is real I live and feel
And I can do without you


Put on your white sombrero
Your red bandanna too
Think of this day as a showdown
Goodbye my friend, this is the end
For me and you

Now be a bold vaquero
Don't show your feelings
I'll cry while you're disappearing
Into the night, all dressed in white
Unchained and free, without me
Put on your white sombrero
Like all the cowboys do
Go find a sweet señorita
Somebody meek, who'll never speak
Harshly to you

You're such a caballero
Proud, never bending
I want someone who will take me
Just as I am, I need a man
Who is in rhyme with his time

Oh, you'll never take me
Just as I am, I need a man
Who is in rhyme with his timeEmbedShare URLCopyEmbedCopy",12,1997 CD edition bonus tracks
8,The Visitors  by ABBA,1981-11-30,18,1,The Visitors,"I hear the doorbell ring and suddenly the panic takes me
The sound so ominously tearing through the silence
I cannot move, I'm standing
Numb and frozen
Among the things I love so dearly
The books, the paintings and the furniture
Help me

The signal's sounding once again and someone tries the doorknob
None of my friends would be so stupidly impatient
And they don't dare to come here
Anymore now
But how I loved our secret meetings
We talked and talked in quiet voices
Smiling

Now I hear them moving
Muffled noises coming through the door I feel I'm
Cracking up
Voices growing louder, irritation building
And I'm close to fainting
Cracking up
They must know by now I'm in here trembling
In a terror ever-growing
Cracking up
My whole world is falling, going crazy
There is no escaping now, I'm
Cracking up

These walls have witnessed all the anguish of humiliation
And seen the hope of freedom glow in shining faces
And now they've come to take me
Come to break me
And yet it isn't unexpected
I have been waiting for these visitors
Help me

Now I hear them moving
Muffled noises coming, through the door I feel I'm
Cracking up
Voices growing louder, irritation building
And I'm close to fainting
Cracking up
They must know by now I'm in here trembling
In a terror ever-growing
Cracking up
My whole world is falling, going crazy
There is no escaping now, I'm
Cracking up

Now I hear them moving
Muffled noises coming through the door I feel I'm
Cracking up
Voices growing louder, irritation building
And I'm close to fainting
Cracking up
(I have been waiting for these visitors)
They must know by now I'm in here trembling
In a terror ever-growing
Cracking up
(I have been waiting for these visitors)
My whole world is falling, going crazy
There is no escaping now, I'm
Cracking up
(I have been waiting for these visitors)
Now I hear them moving
Muffled noises coming through the door I feel I'm
Cracking up
(I have been waiting for these visitors)
Voices growing louder, irritation building
And I'm close to fainting
Cracking up
(I have been waiting for these visitors)
They must know by now I'm in here trembling
In a terror ever-growing
Cracking up
(I have been waiting for these visitors)
My whole world is falling...1EmbedShare URLCopyEmbedCopy",16,
8,The Visitors  by ABBA,1981-11-30,18,2,Head Over Heels,"I have a very good friend
The kind of girl who likes to follow a trend
She has a personal style
Some people like it, others tend to go wild
You hear her voice everywhere
Taking the chair
She's a leading lady
And with no trace of hesitation, she keeps going

Head over heels, breaking her way
Pushing through unknown jungles every day
She's a girl with a taste for the world
(The world is like a playing-ground where she goes rushing)
Head over heels, setting the pace
Running the gauntlet in a whirl of lace
She's extreme, if you know what I mean

Her man is one I admire
He's so courageous but he's constantly tired
Each time when he speaks his mind
She pats his head and says, ""Oh, that's all very fine
Exert that will of your own
When you're alone
Now we'd better hurry""
And with no trace of hesitation, she keeps going
Head over heels, breaking her way
Pushing through unknown jungles every day
She's a girl with a taste for the world
(The world is like a playing-ground where she goes rushing)
Head over heels, setting the pace
Running the gauntlet in a whirl of lace
She's extreme, if you know what I mean


You hear her voice everywhere
Taking the chair
She's a leading lady
And with no trace of hesitation, she keeps going

Head over heels, breaking her way
Pushing through unknown jungles every day
She's a girl with a taste for the world
(The world is like a playing-ground where she goes rushing)
Head over heels, setting the pace
Running the gauntlet in a whirl of lace
She's extreme, if you know what I mean
(Think she's one of those who always has to do whatever she please)
And she goes head over heels3EmbedShare URLCopyEmbedCopy",16,
8,The Visitors  by ABBA,1981-11-30,18,3,When All Is Said and Done,"Here's to us, one more toast, and then we'll pay the bill
Deep inside, both of us can feel the autumn chill
Birds of passage, you and me
We fly instinctively
When the summer's over and the dark clouds hide the sun
Neither you nor I'm to blame when all is said and done

In our lives, we have walked some strange and lonely treks
Slightly worn, but dignified, and not too old for sex
We're still striving for the sky
No taste for humble pie
Thanks for all your generous love and thanks for all the fun
Neither you nor I'm to blame when all is said and done


It's so strange, when you're down, and lying on the floor
How you rise, shake your head, get up and ask for more
Clear-headed and open-eyed
With nothing left untried
Standing calmly at the crossroads, no desire to run
There's no hurry anymore when all is said and done
Standing calmly at the crossroads, no desire to run
There's no hurry anymore when all is said and doneEmbedShare URLCopyEmbedCopy",16,
8,The Visitors  by ABBA,1981-11-30,18,4,Soldiers,"Do I hear what I think I'm hearing?
Do I see the signs I think I see?
Or is this just a fantasy?
Is it true that the beast is waking
Stirring in his restless sleep tonight
In the pale moonlight?

In the grip of this cold December
You and I have reason to remember

Soldiers write the songs that soldiers sing
The songs that you and I don't sing
They blow their horns and march along
They drum their drums and look so strong
You'd think that nothing in the world was wrong
Soldiers write the songs that soldiers sing
The songs that you and I won't sing
Let's not look the other way
Taking a chance
'Cause if the bugler starts to play
We too must dance

What's that sound, what's that dreadful rumble?
Won't somebody tell me what I hear
In the distance but drawing near?
Is it only a storm approaching?
All that thunder and the blinding light
In the winter night
In the grip of this cold December
You and I have reason to remember

Soldiers write the songs that soldiers sing
The songs that you and I don't sing
They blow their horns and march along
They drum their drums and look so strong
You'd think that nothing in the world was wrong
Soldiers write the songs that soldiers sing
The songs that you and I won't sing
Let's not look the other way
Taking a chance
'Cause if the bugler starts to play
We too must dance


Soldiers write the songs that soldiers sing
The songs that you and I won't sing
Let's not look the other way
Taking a chance
'Cause if the bugler starts to play
We too must dance2EmbedShare URLCopyEmbedCopy",16,
8,The Visitors  by ABBA,1981-11-30,18,5,I Let the Music Speak,"I'm hearing images, I'm seeing songs
No poet has ever painted
Voices call out to me, straight to my heart
So strange, yet we're so well acquainted
I let the music speak, with no restraints
I let my feelings take over
Carry my soul away into the world
Where beauty meets the darkness of the day

Where my mind is like an open window
Where the high and healing winds blow
From my shallow sleep, the sounds awake me
I let them take me
(Let them wake me, let them now, let them take me)

Let it be a joke, let it be a smile
Let it be a farce if it makes me laugh for a little while
Let it be a tear, let it be a sigh
Coming from a heart, speaking to a heart, let it be a cry


Some streets are emptiness, dry leaves of autumn
Rustling down an old alley
And in the dead of night, I find myself
A blind man in some ancient valley
I let the music speak, leading me gently
Urging me like a lover
Leading me all the way into a place
Where beauty will defeat the darkest day
Where I'm one with every grand illusion
No disturbance, no intrusion
Where I let the wistful sounds seduce me
I let them use me
(All illusion, no disturbance, no intrusion)

Let it be a joke, let it be a smile
Let it be a farce if it makes me laugh for a little while
Let it be a tear, let it be a sigh
Coming from a heart, speaking to a heart, let it be a cry


Let it be a tear, let it be a sigh
Coming from a heart, speaking to a heart, let it be a cry

Let it be the joy of each new sunrise
Or the moment when the day dies
I surrender without reservation
No explanations
No questions why
I take it to me and let it flow through me
Yes, I let the music speak
I let the music speak1EmbedShare URLCopyEmbedCopy",16,
8,The Visitors  by ABBA,1981-11-30,18,6,One of Us,"They passed me by, all of those great romances
You were, I felt, robbing me of my rightful chances
My picture clear, everything seemed so easy

And so I dealt you the blow, one of us had to go
Now it's different, I want you to know

One of us is crying, one of us is lying
In her lonely bed
Staring at the ceiling
Wishing she was somewhere else instead
(One of us is shaking with a heart that’s breaking)
One of us is lonely, one of us is only
Waiting for a call
Sorry for herself, feeling stupid, feeling small
Wishing she had never left at all

I saw myself as a concealed attraction
I felt you kept me away from the heat and the action
Just like a child, stubborn and misconceiving

That's how I started the show, one of us had to go
Now I've changed and I want you to know
One of us is crying, one of us is lying
In her lonely bed
Staring at the ceiling
Wishing she was somewhere else instead
(One of us is shaking with a heart that’s breaking)
One of us is lonely, one of us is only
Waiting for a call
Sorry for herself, feeling stupid, feeling small
Wishing she had never left at all

Never left at all

Staring at the ceiling
Wishing she was somewhere else instead
(One of us is shaking with a heart that’s breaking)
One of us is lonely, one of us is only
Waiting for a call...3EmbedShare URLCopyEmbedCopy",16,
8,The Visitors  by ABBA,1981-11-30,18,7,Two for the Price of One,"He had what you might call a trivial occupation
He cleaned the platforms of the local railway station
With no romance in his life
Sometimes he wished he had a wife
He read the matrimonial advertising pages
The cries for help from different people, different ages
But they had nothing to say (Nothing to say)
At least not until the day (Till that day)
When something special he read
This is what it said:

""If you dream of the girl for you
Then call us and get two for the price of one
We're the answer if you feel blue
So call us and get two for the price of one
If you dream of the girl for you
(If you are dreaming of someone who might be right for you)
Then call us and get two for the price of one
(Why don't you call us and you'll get two for the price of one)
We're the answer if you feel blue
(We may be the answers to your problem, a chance with we two)
So call us and get two for the price of one
(Why don't you call us and you'll get two for the price of one)""
He called the number and a voice said, ""Alice Whiting""
The voice was husky and it sounded quite exciting
He was amazed at his luck
The purest streak of gold he'd struck
He said, ""I read your ad, it sounded rather thrilling
I think a meeting could be mutually fulfilling
Why don't we meet for a chat (Meet for a chat)
The three of us in my flat? (In my flat)
I can't forget what I read""
This is what it said:

""If you dream of the girl for you
Then call us and get two for the price of one
We're the answer if you feel blue
So call us and get two for the price of one
If you dream of the girl for you
(If you are dreaming of someone who might be right for you)
Then call us and get two for the price of one
(Why don't you call us and you'll get two for the price of one)
We're the answer if you feel blue
(We may be the answers to your problem, a chance with we two)
So call us and get two for the price of one
(Why don't you call us and you'll get two for the price of one)""
She said, ""I'm sure we must be perfect for each other
And if you doubt it you'll be certain when you meet my mother""3EmbedShare URLCopyEmbedCopy",16,
